down | strategy | tol | ncall | sigma_tot
0.96 | 2.00 | 1.0 | 400 | 110.339
0.96 | 2.00 | 0.1 | 400 | 110.338
0.96 | 2.00 | 0.01 | 400 | 110.338
0.96 | 2.00 | 5.0 | 500 | 110.372
0.96 | 2.00 | 1.0 | 500 | 110.339
0.96 | 2.00 | 0.1 | 500 | 110.338
0.96 | 2.00 | 0.01 | 500 | 110.338
0.96 | 2.00 | 5.0 | 600 | 110.372
0.96 | 2.00 | 1.0 | 600 | 110.339
0.96 | 2.00 | 0.1 | 600 | 110.338
0.96 | 2.00 | 0.01 | 600 | 110.338
0.96 | 2.00 | 5.0 | 700 | 110.372
0.96 | 2.00 | 1.0 | 700 | 110.339
0.96 | 2.00 | 0.1 | 700 | 110.338
0.96 | 2.00 | 0.01 | 700 | 110.338
0.96 | 2.00 | 5.0 | 800 | 110.372
0.96 | 2.00 | 1.0 | 800 | 110.339
0.96 | 2.00 | 0.1 | 800 | 110.338
0.96 | 2.00 | 0.01 | 800 | 110.338
0.97 | 0.00 | 0.01 | 300 | 110.375
0.97 | 0.00 | 0.01 | 400 | 110.375
0.97 | 0.00 | 0.01 | 500 | 110.375
0.97 | 0.00 | 0.01 | 600 | 110.375
0.97 | 0.00 | 0.01 | 700 | 110.375
0.97 | 0.00 | 0.01 | 800 | 110.375
0.97 | 2.00 | 5.0 | 300 | 110.408
0.97 | 2.00 | 1.0 | 300 | 110.375
0.97 | 2.00 | 0.1 | 300 | 110.376
0.97 | 2.00 | 0.01 | 300 | 110.375
0.97 | 2.00 | 5.0 | 400 | 110.408
0.97 | 2.00 | 1.0 | 400 | 110.375
0.97 | 2.00 | 0.1 | 400 | 110.376
0.97 | 2.00 | 0.01 | 400 | 110.375
0.97 | 2.00 | 5.0 | 500 | 110.408
0.97 | 2.00 | 1.0 | 500 | 110.375
0.97 | 2.00 | 0.1 | 500 | 110.376
0.97 | 2.00 | 0.01 | 500 | 110.375
0.97 | 2.00 | 5.0 | 600 | 110.408
0.97 | 2.00 | 1.0 | 600 | 110.375
0.97 | 2.00 | 0.1 | 600 | 110.376
0.97 | 2.00 | 0.01 | 600 | 110.375
0.97 | 2.00 | 5.0 | 700 | 110.408
0.97 | 2.00 | 1.0 | 700 | 110.375
0.97 | 2.00 | 0.1 | 700 | 110.376
0.97 | 2.00 | 0.01 | 700 | 110.375
0.97 | 2.00 | 5.0 | 800 | 110.408
0.97 | 2.00 | 1.0 | 800 | 110.375
0.97 | 2.00 | 0.1 | 800 | 110.376
0.97 | 2.00 | 0.01 | 800 | 110.375
0.98 | 0.00 | 0.01 | 300 | 110.414
0.98 | 0.00 | 0.01 | 400 | 110.414
0.98 | 0.00 | 0.01 | 500 | 110.414
0.98 | 0.00 | 0.01 | 600 | 110.414
0.98 | 0.00 | 0.01 | 700 | 110.414
0.98 | 0.00 | 0.01 | 800 | 110.414
0.98 | 2.00 | 5.0 | 300 | 110.414
0.98 | 2.00 | 1.0 | 300 | 110.417
0.98 | 2.00 | 0.1 | 300 | 110.417
0.98 | 2.00 | 0.01 | 300 | 110.414
0.98 | 2.00 | 5.0 | 400 | 110.414
0.98 | 2.00 | 1.0 | 400 | 110.417
0.98 | 2.00 | 0.1 | 400 | 110.417
0.98 | 2.00 | 0.01 | 400 | 110.414
0.98 | 2.00 | 5.0 | 500 | 110.414
0.98 | 2.00 | 1.0 | 500 | 110.417
0.98 | 2.00 | 0.1 | 500 | 110.417
0.98 | 2.00 | 0.01 | 500 | 110.414
0.98 | 2.00 | 5.0 | 600 | 110.414
0.98 | 2.00 | 1.0 | 600 | 110.417
0.98 | 2.00 | 0.1 | 600 | 110.417
0.98 | 2.00 | 0.01 | 600 | 110.414
0.98 | 2.00 | 5.0 | 700 | 110.414
0.98 | 2.00 | 1.0 | 700 | 110.417
0.98 | 2.00 | 0.1 | 700 | 110.417
0.98 | 2.00 | 0.01 | 700 | 110.414
0.98 | 2.00 | 5.0 | 800 | 110.414
0.98 | 2.00 | 1.0 | 800 | 110.417
0.98 | 2.00 | 0.1 | 800 | 110.417
0.98 | 2.00 | 0.01 | 800 | 110.414
0.99 | 0.00 | 0.01 | 300 | 110.451
0.99 | 0.00 | 0.01 | 400 | 110.451
0.99 | 0.00 | 0.01 | 500 | 110.451
0.99 | 0.00 | 0.01 | 600 | 110.451
0.99 | 0.00 | 0.01 | 700 | 110.451
0.99 | 0.00 | 0.01 | 800 | 110.451
0.99 | 2.00 | 5.0 | 300 | 110.465
0.99 | 2.00 | 1.0 | 300 | 110.451
0.99 | 2.00 | 0.1 | 300 | 110.450
0.99 | 2.00 | 0.01 | 300 | 110.451
0.99 | 2.00 | 5.0 | 400 | 110.465
0.99 | 2.00 | 1.0 | 400 | 110.451
0.99 | 2.00 | 0.1 | 400 | 110.450
0.99 | 2.00 | 0.01 | 400 | 110.451
0.99 | 2.00 | 5.0 | 500 | 110.465
0.99 | 2.00 | 1.0 | 500 | 110.451
0.99 | 2.00 | 0.1 | 500 | 110.450
0.99 | 2.00 | 0.01 | 500 | 110.451
0.99 | 2.00 | 5.0 | 600 | 110.465
0.99 | 2.00 | 1.0 | 600 | 110.451
0.99 | 2.00 | 0.1 | 600 | 110.450
0.99 | 2.00 | 0.01 | 600 | 110.451
0.99 | 2.00 | 5.0 | 700 | 110.465
0.99 | 2.00 | 1.0 | 700 | 110.451
0.99 | 2.00 | 0.1 | 700 | 110.450
0.99 | 2.00 | 0.01 | 700 | 110.451
0.99 | 2.00 | 5.0 | 800 | 110.465
0.99 | 2.00 | 1.0 | 800 | 110.451
0.99 | 2.00 | 0.1 | 800 | 110.450
0.99 | 2.00 | 0.01 | 800 | 110.451
