down | strategy | tol | ncall | sigma_tot
0.98 | 0.00 | 0.01 | 700 | 111.003
0.98 | 0.00 | 1.0 | 800 | 111.002
0.98 | 0.00 | 0.1 | 800 | 111.004
0.98 | 0.00 | 0.01 | 800 | 111.003
0.98 | 2.00 | 5.0 | 300 | 111.003
0.98 | 2.00 | 1.0 | 300 | 111.003
0.98 | 2.00 | 0.1 | 300 | 111.003
0.98 | 2.00 | 0.01 | 300 | 111.003
0.98 | 2.00 | 5.0 | 400 | 111.003
0.98 | 2.00 | 1.0 | 400 | 111.003
0.98 | 2.00 | 0.1 | 400 | 111.003
0.98 | 2.00 | 0.01 | 400 | 111.003
0.98 | 2.00 | 5.0 | 500 | 111.003
0.98 | 2.00 | 1.0 | 500 | 111.003
0.98 | 2.00 | 0.1 | 500 | 111.003
0.98 | 2.00 | 0.01 | 500 | 111.003
0.98 | 2.00 | 5.0 | 600 | 111.003
0.98 | 2.00 | 1.0 | 600 | 111.003
0.98 | 2.00 | 0.1 | 600 | 111.003
0.98 | 2.00 | 0.01 | 600 | 111.003
0.98 | 2.00 | 5.0 | 700 | 111.003
0.98 | 2.00 | 1.0 | 700 | 111.003
0.98 | 2.00 | 0.1 | 700 | 111.003
0.98 | 2.00 | 0.01 | 700 | 111.003
0.98 | 2.00 | 5.0 | 800 | 111.003
0.98 | 2.00 | 1.0 | 800 | 111.003
0.98 | 2.00 | 0.1 | 800 | 111.003
0.98 | 2.00 | 0.01 | 800 | 111.003
