down | strategy | tol | ncall | sigma_tot
0.98 | 0.00 | 1.0 | 400 | 104.053
0.98 | 0.00 | 0.1 | 400 | 104.049
0.98 | 0.00 | 0.01 | 400 | 104.054
0.98 | 0.00 | 1.0 | 500 | 104.053
0.98 | 0.00 | 0.1 | 500 | 104.049
0.98 | 0.00 | 0.01 | 500 | 104.054
0.98 | 0.00 | 1.0 | 600 | 104.053
0.98 | 0.00 | 0.1 | 600 | 104.049
0.98 | 0.00 | 0.01 | 600 | 104.054
0.98 | 0.00 | 1.0 | 700 | 104.053
0.98 | 0.00 | 0.1 | 700 | 104.049
0.98 | 0.00 | 0.01 | 700 | 104.054
0.98 | 0.00 | 1.0 | 800 | 104.053
0.98 | 0.00 | 0.1 | 800 | 104.049
0.98 | 0.00 | 0.01 | 800 | 104.054
0.98 | 2.00 | 5.0 | 300 | 104.001
0.98 | 2.00 | 0.1 | 300 | 104.059
0.98 | 2.00 | 0.01 | 300 | 104.056
0.98 | 2.00 | 5.0 | 400 | 104.001
0.98 | 2.00 | 1.0 | 400 | 104.061
0.98 | 2.00 | 0.1 | 400 | 104.059
0.98 | 2.00 | 0.01 | 400 | 104.056
0.98 | 2.00 | 5.0 | 500 | 104.001
0.98 | 2.00 | 1.0 | 500 | 104.061
0.98 | 2.00 | 0.1 | 500 | 104.059
0.98 | 2.00 | 0.01 | 500 | 104.056
0.98 | 2.00 | 5.0 | 600 | 104.001
0.98 | 2.00 | 1.0 | 600 | 104.061
0.98 | 2.00 | 0.1 | 600 | 104.059
0.98 | 2.00 | 0.01 | 600 | 104.056
0.98 | 2.00 | 5.0 | 700 | 104.001
0.98 | 2.00 | 1.0 | 700 | 104.061
0.98 | 2.00 | 0.1 | 700 | 104.059
0.98 | 2.00 | 0.01 | 700 | 104.056
0.98 | 2.00 | 5.0 | 800 | 104.001
0.98 | 2.00 | 1.0 | 800 | 104.061
0.98 | 2.00 | 0.1 | 800 | 104.059
0.98 | 2.00 | 0.01 | 800 | 104.056
0.99 | 0.00 | 1.0 | 400 | 104.093
0.99 | 0.00 | 1.0 | 500 | 104.093
0.99 | 0.00 | 1.0 | 600 | 104.093
0.99 | 0.00 | 0.1 | 600 | 104.083
0.99 | 0.00 | 1.0 | 700 | 104.093
0.99 | 0.00 | 0.1 | 700 | 104.092
0.99 | 0.00 | 1.0 | 800 | 104.093
0.99 | 0.00 | 0.1 | 800 | 104.092
0.99 | 0.00 | 0.01 | 800 | 104.090
0.99 | 2.00 | 5.0 | 300 | 103.922
0.99 | 2.00 | 5.0 | 400 | 104.066
0.99 | 2.00 | 5.0 | 500 | 104.066
0.99 | 2.00 | 1.0 | 500 | 103.983
0.99 | 2.00 | 0.01 | 500 | 104.087
0.99 | 2.00 | 5.0 | 600 | 104.066
0.99 | 2.00 | 1.0 | 600 | 104.085
0.99 | 2.00 | 0.1 | 600 | 104.086
0.99 | 2.00 | 0.01 | 600 | 104.087
0.99 | 2.00 | 5.0 | 700 | 104.066
0.99 | 2.00 | 1.0 | 700 | 104.085
0.99 | 2.00 | 0.1 | 700 | 104.086
0.99 | 2.00 | 0.01 | 700 | 104.087
0.99 | 2.00 | 5.0 | 800 | 104.066
0.99 | 2.00 | 1.0 | 800 | 104.085
0.99 | 2.00 | 0.1 | 800 | 104.086
0.99 | 2.00 | 0.01 | 800 | 104.087
